event_id,score,label
1672269,-0.9987506987970278,False
1672270,-0.9938305824717281,False
1672276,-0.999993958347007,False
1672298,-0.9951075710162298,False
1672302,-0.9999676385592362,False
1672324,-0.9999999999993314,False
1672351,-0.9999999999994782,False
1672360,-0.9999999999993838,False
1672365,-0.9999999999993314,False
1672401,-0.9999999999994429,False
1672410,-0.9999999999994873,False
1672443,-0.999999999999418,False
1672446,-0.9999999999994276,False
1672451,-0.9999837753087589,False
1672476,-0.9999999999993838,False
1672498,-0.9999999999993838,False
1672507,-0.9999999999994276,False
1672524,-0.9337985526872671,False
1672526,-0.9999934879087042,False
1672531,-0.9999760208038035,False
1672537,-0.9999999999992206,False
1672541,-0.9999670541585604,False
1672551,-0.9999507273207385,False
1672559,-0.9998297112793896,False
1672560,-0.9999878932252322,False
1672566,-0.9999552149469464,False
1672568,-0.9999999999991349,False
1672590,-0.9955217482463842,False
1672594,-0.9999999999994489,False
1672599,-0.996017968931944,False
1672620,-0.9995218058810651,False
1672658,-0.9999743511504259,False
1672659,-0.9999940195612526,False
1672660,-0.9947567004383997,False
1672677,-0.9999633684592817,False
1672692,-0.9994217533778789,False
1672698,-0.9316770158980188,False
1672699,-0.9996795028023511,False
1672722,-0.999999883399445,False
1672725,-0.9999475921172553,False
1672728,-0.9999999434662615,False
1672732,-0.9999963867546005,False
1672737,-0.9999999999992867,False
1672741,-0.9996517406050799,False
1672760,-0.9999999999994429,False
1672815,-0.999999999999243,False
1672846,-0.9976390897729621,False
1672847,-0.9999859570492673,False
1672850,-0.8286004841272919,False
1672880,-0.9983455242370395,False
1672885,-0.9670786411621622,False
1672889,-0.9999760907893659,False
1672891,-0.9999743921406948,False
1672896,-0.9999872643630286,False
1672899,-0.9989413153521248,False
1672912,-0.9999998339322566,False
1672926,-0.9824205234296062,False
1672928,-0.9999881879232941,False
1672931,-0.9999773474322871,False
1672938,-0.9956497623018151,False
1672947,-0.9895853171062624,False
1672958,-0.9987284496383784,False
1672967,-0.986890865874172,False
1672980,-0.9999720675352446,False
1672989,-0.9994422640419355,False
1672995,-0.9893221956964122,False
1672998,-0.999906341819019,False
1673000,-0.999942327912262,False
1673001,-0.9999462810802087,False
1673008,-0.9909292633781321,False
1673035,-0.9999773095655659,False
1673046,-0.9999999999994276,False
1673061,-0.9939942356211675,False
1673064,-0.9992270590729319,False
1673097,-0.9608468510031892,False
1673122,-0.9999497011050753,False
1673132,-0.9995690643781129,False
1673137,-0.9999912415715478,False
1673143,-0.9999597460503169,False
1673155,-0.9999998480657243,False
1673156,-0.9999558711091874,False
1673177,-0.9999803901858124,False
1673184,-0.9999420204475353,False
1673189,-0.9999859775949225,False
1673192,-0.9995991120366401,False
1673206,-0.9999634520299848,False
1673216,0.33608321917716605,True
1673226,-0.999988081854674,False
1673228,-0.9999940538845608,False
1673256,-0.9999741112103789,False
1673260,-0.9999999999993929,False
1673261,-0.9999614735945432,False
1673268,-0.9999870389598933,False
1673285,-0.9999935570624914,False
1673288,-0.999943803577193,False
1673303,-0.9999941665349132,False
1673304,-0.9999193904982467,False
1673307,-0.9999999999995068,False
1673324,-0.9999881181038023,False
1673344,-0.8474566607780832,False
1673346,-0.9745162845541144,False
1673348,-0.9999999999993245,False
1673353,-0.9963972638472863,False
1673358,-0.9929260347481037,False
1673359,-0.9934003049382287,False
1673371,-0.9999999999993838,False
1673372,-0.9999999999994358,False
1673392,-0.9999999999994358,False
1673397,-0.9999999999994782,False
1673404,-0.9999756547125738,False
1673415,-0.9999999999993958,False
1673424,-0.9999999999994276,False
1673436,-0.9999999999994873,False
1673455,-0.9999999999995166,False
1673456,-0.9999999999993763,False
1673478,-0.999999999999547,False
1673480,-0.9999999999993426,False
1673482,-0.9999999999993426,False
1673484,-0.9999999999994276,False
1673486,-0.9999999999994429,False
1673487,-0.9999999999994276,False
1673491,-0.9999999999993426,False
1673501,-0.9999999999993838,False
1673505,-0.9992382543563741,False
1673532,-0.999984070771215,False
1673533,-0.9999820356527762,False
1673543,-0.9999323903278735,False
1673552,-0.9995373554728487,False
1673566,-0.9998003662661165,False
1673572,-0.9999941203834072,False
1673576,-0.9999639049966095,False
1673577,-0.9998046581480299,False
1673592,-0.9963255669620196,False
1673619,-0.9876102570404661,False
1673634,-0.9999881192199659,False
1673636,-0.8938544417367289,False
1673659,-0.988119137582009,False
1673660,-0.9999999999994782,False
1673677,-0.8140618314237509,False
1673681,-0.9610091064232095,False
1673683,-0.9999628176975429,False
1673717,-0.9999999328662041,False
1673719,-0.9999999999993838,False
1673734,-0.9963000237870488,False
1673747,-0.9999440310249507,False
1673763,-0.9950088551037948,False
1673768,-0.9999756453484707,False
1673772,-0.9999939816982539,False
1673803,-0.9999866661160565,False
1673807,-0.9999868235491316,False
1673832,-0.9984720793946144,False
1673842,-0.9959604158854296,False
1673846,-0.9999857519743938,False
1673868,-0.8254001204036603,False
1673873,-0.5056675819708998,False
1673877,-0.9996516045133668,False
1673878,-0.9989641193919355,False
1673879,-0.9999999540663003,False
1673895,-0.9730714236163919,False
1673896,-0.9909773572133549,False
1673897,-0.9999999540664763,False
1673932,-0.9992574274132658,False
1673933,-0.9999546925319199,False
1673934,-0.99692133596689,False
1673954,-0.9957628643775588,False
1673965,-0.9999998869325831,False
1673974,-0.9999741291759071,False
1673989,-0.9999999999994489,False
1674008,-0.9999880307536766,False
1674028,-0.9999813774497814,False
1674046,-0.9999880129282723,False
1674048,-0.6313671256754382,False
1674052,-0.9999838597316693,False
1674079,-0.9999761657846451,False
1674091,-0.9999896214489173,False
1674092,-0.99997920925346,False
1674099,-0.9999886716581461,False
1674101,-0.999949969867561,False
1674128,-0.999993504100824,False
1674138,-0.9999869215058994,False
1674155,-0.9999698404262506,False
1674161,-0.9999821499468194,False
1674173,-0.9167310671297428,False
1674183,-0.9999999999993904,False
1674190,-0.6485822564458402,False
1674194,-0.961515033080356,False
1674196,-0.9891579915629715,False
1674208,-0.999999848065824,False
1674215,-0.994426936055588,False
1674220,-0.9999234628464435,False
1674222,-0.9993871764186497,False
1674242,-0.36967960676411166,False
1674243,-0.9974359433179326,False
1674259,-0.9999882488520221,False
1674260,-0.9999872643631357,False
1674263,-0.9999999999993229,False
1674264,-0.9999996996648413,False
1674271,-0.9999999151994224,False
1674289,-0.9980882655333834,False
1674293,-0.9999999999994276,False
1674296,-0.9999999999993763,False
1674321,-0.9643118511703229,False
1674343,-0.9999999999993763,False
1674349,-0.9999999999995883,False
1674360,-0.9999999999993763,False
1674372,-0.999999999999418,False
1674374,-0.9999869869011214,False
1674376,-0.999999999999418,False
1674377,-0.999999999999547,False
1674386,-0.9998053037083535,False
1674390,-0.9999843636031155,False
1674409,-0.9999526942995263,False
1674437,-0.9999999999993838,False
1674438,-0.9999999999994429,False
1674445,-0.9997986287736186,False
1674453,-0.9998766618467955,False
1674454,-0.9999114668898473,False
1674456,-0.9999999999993245,False
1674459,-0.9999999999993426,False
1674461,-0.9997180621480736,False
1674462,-0.9999999999993426,False
1674466,-0.9976198280826157,False
1674471,-0.9999082499210515,False
1674472,-0.9925866156254555,False
1674473,-0.9982850857890537,False
1674481,-0.999999954066553,False
1674486,-0.9015102507521648,False
1674488,-0.9999999999994358,False
1674491,-0.9999773739600242,False
1674509,-0.9966099200483106,False
1674512,-0.9999942660895439,False
1674518,-0.9999407164721752,False
1674539,-0.999975196663376,False
1674549,-0.9999525402542889,False
1674565,-0.9999894463621353,False
1674574,-0.9999832392287102,False
1674579,-0.7985261749762332,False
1674582,-0.9999902136828442,False
1674600,-0.9991504297819522,False
1674605,-0.9996045654346534,False
1674611,-0.9999879400872882,False
1674613,-0.9999879347727626,False
1674617,-0.9999775474218529,False
1674620,-0.9999668785843742,False
1674626,-0.9993657851792093,False
1674628,-0.9999832416684501,False
1674629,-0.9999444876131282,False
1674646,-0.9694953425183004,False
1674660,-0.9548953591754616,False
1674666,-0.8469837647462813,False
1674668,-0.9959938988363951,False
1674676,-0.9999934879087413,False
1674687,-0.9999840215311869,False
1674713,-0.96231650867925,False
1674738,-0.9228337622399765,False
1674744,-0.9922544402778984,False
1674790,-0.9990195351438933,False
1674805,-0.9994397226892288,False
1674845,-0.999963757706491,False
1674851,-0.9999942138698645,False
1674852,-0.999999876332487,False
1674859,-0.9999999999991765,False
1674898,-0.9999999964668022,False
1674904,-0.9778705479396247,False
1674910,-0.4531580212540127,False
1674911,-0.9999850271598324,False
1674922,-0.9878910508656955,False
1674944,-0.9781185958540751,False
1674948,-0.9999740001285562,False
1674953,0.6794271918972107,True
1674954,-0.9999686631058465,False
1674956,-0.9999438867863455,False
1674976,-0.9941847091661778,False
1674982,-0.9939746779482472,False
1675009,-0.9957129549908571,False
1675017,-0.9183344530097711,False
1675020,-0.9976622876052268,False
1675040,-0.9999998798660727,False
1675041,-0.999999978799749,False
1675047,-0.999999999999265,False
1675059,-0.9999639249232324,False
1675062,-0.9999940693617168,False
1675070,-0.9999880307522995,False
1675073,-0.9999732724344883,False
1675094,-0.3271447646888194,False
1675096,-0.9999596682135007,False
1675114,-0.9999999611330243,False
1675122,-0.999974252160677,False
1675124,-0.9999999151993845,False
1675205,-0.9999998869327402,False
1675209,-0.9999804332890452,False
1675226,-0.9999999222662846,False
1675234,-0.9992448387948386,False
1675238,-0.9991283125015986,False
1675250,-0.9947253573323497,False
1675257,-0.9240134737199204,False
1675260,-0.9999945248979857,False
1675272,-0.9690861666764521,False
1675280,-0.9967511122624831,False
1675301,-0.9981578708694495,False
1675320,-0.998148507553081,False
1675344,-0.9999868837638937,False
1675384,-0.9997019339928027,False
1675390,-0.999999957599848,False
1675405,-0.9999193355925838,False
1675420,-0.9999370635368876,False
1675436,-0.99999999999937,False
1675445,-0.9999562678992708,False
1675459,-0.9999999081328171,False
1675469,-0.9999999434664759,False
1675478,-0.9999939859266591,False
1675496,-0.9984235036918455,False
1675503,-0.9999913075492113,False
1675505,-0.9999999999993838,False
1675508,-0.9999922997169429,False
1675514,-0.9999999999992724,False
1675515,-0.9999999999993245,False
1675517,-0.999936706769781,False
1675540,-0.9999999999993245,False
1675562,-0.9984949181460833,False
1675570,-0.9999999999993763,False
1675572,-0.9999999999994276,False
1675576,-0.9999999999993763,False
1675591,-0.9999999999993245,False
1675616,-0.9999999999993838,False
1675628,-0.9999999999995883,False
1675629,-0.9999999999994276,False
1675647,-0.9999999999993426,False
1675648,110.83783827167422,True
1675660,-0.9999999894002496,False
1675668,-0.999999999999547,False
1675690,-0.8650406009929286,False
1675716,-0.9865281385557548,False
1675721,-0.9999999999991966,False
1675723,-0.9998870150053789,False
1675735,-0.9703860267709356,False
1675747,-0.9999999999993229,False
1675756,-0.999988670155109,False
1675763,-0.9999939985800479,False
1675765,-0.9999879713326298,False
1675775,-0.9679384400542713,False
1675781,-0.9999869758171526,False
1675787,-0.9999999257994417,False
1675799,-0.9991272169425509,False
1675803,-0.999107373295833,False
1675837,-0.9999999999994782,False
1675869,-0.9999999999994276,False
1675887,-0.9999999999993763,False
1675889,-0.9999999999994679,False
1675892,-0.9999999999995384,False
1675895,-0.9999872071894175,False
1675899,-0.4309183708493068,False
1675908,-0.9999869869022315,False
1675916,-0.9999999999993763,False
1675925,-0.9999999894001922,False
1675941,-0.9999999999993838,False
1675967,-0.9999999999993904,False
1675970,-0.9999999999994782,False
1675978,-0.9998495826594568,False
1675982,-0.9999841529797924,False
1675985,-0.9999773952168735,False
1676012,-0.9986106815432263,False
1676036,-0.9977402133970397,False
1676040,-0.9999999999991349,False
1676052,-0.9992503223595374,False
1676061,-0.9877828077192865,False
1676064,-0.9999757122446254,False
1676076,-0.9999999681996912,False
1676084,-0.9999999328661849,False
1676085,-0.9998488125386903,False
1676092,-0.9999300371945876,False
1676144,-0.9999997031982513,False
1676156,-0.9944360003710785,False
1676158,-0.982649188852785,False
1676171,-0.9998561288838476,False
1676189,-0.9987309895306313,False
1676219,-0.9964381933030323,False
1676230,-0.6343384184056756,False
1676232,-0.986288187250996,False
1676236,-0.9907891371248394,False
1676248,-0.9999744184467004,False
1676265,-0.9999403708140431,False
1676269,-0.9990980653996028,False
1676271,-0.999914558932855,False
1676284,-0.9999819915307767,False
1676290,-0.9999997844653211,False
1676293,-0.9999586646953239,False
1676302,-0.9999795790302074,False
1676308,-0.999999999999243,False
1676333,-0.9999741394258689,False
1676351,-0.9999871209567497,False
1676353,-0.9998075764581869,False
1676359,-0.9989312740459859,False
1676364,-0.9984824172098061,False
1676365,-0.9999759165726857,False
1676370,-0.9999637310459566,False
1676377,-0.9996963783609693,False
1676386,-0.99802567399686,False
1676391,-0.9984069208085962,False
1676396,-0.999820917065004,False
1676411,-0.9987781933304974,False
1676427,-0.9851956413332752,False
1676435,-0.9999360417217183,False
1676470,-0.9971886244389299,False
1676475,-0.999994209959452,False
1676477,-0.9935179430508526,False
1676482,-0.9976959689534298,False
1676484,-0.999797767487537,False
1676492,-0.9956681277061272,False
1676493,-0.9999999999991136,False
1676498,-0.9945209803268211,False
1676515,-0.9985699452013754,False
1676518,-0.9999130168654129,False
1676528,-0.9623337162368291,False
1676531,-0.9998194550414454,False
1676546,-0.9995110419770885,False
1676552,-0.9999821222378111,False
1676558,-0.998134150024775,False
1676559,-0.9999999999994782,False
1676563,-0.7661295858388715,False
1676572,-0.9812576289251508,False
1676578,-0.9909874295709152,False
1676594,-0.9719314506996618,False
1676599,-0.9998519550785957,False
1676602,-0.9999581930073302,False
1676604,-0.9994278466347395,False
1676628,-0.9999010019200844,False
1676629,-0.9919570488517355,False
1676635,-0.9919720890737619,False
1676639,-0.9732256793747427,False
1676653,-0.9922190950472766,False
1676656,-0.9313804619378511,False
1676661,-0.8071509829226857,False
1676676,-0.9998615414414014,False
1676732,-0.9999534373008464,False
1676741,-0.9999754009065277,False
1676753,-0.9999640260032613,False
1676769,-0.9999813532522505,False
1676783,-0.9998421222710062,False
1676803,-0.818508957196428,False
1676816,-0.999964931013105,False
1676824,-0.9999120310876403,False
1676825,-0.9999758801739148,False
1676839,-0.9992893312451866,False
1676850,-0.999241361501192,False
1676855,-0.9999507864383088,False
1676879,-0.9999758950246131,False
1676880,-0.9999878113696435,False
1676882,-0.9998752497915109,False
1676887,-0.9999364469827058,False
1676893,-0.9999776167011108,False
1676895,-0.99985866514882,False
1676910,-0.9990856710084013,False
1676912,-0.9996651724660892,False
1676931,-0.9999645222492669,False
1676941,-0.9998792712258086,False
1676949,-0.9999787483752354,False
1676957,0.9764295730435196,True
1676958,-0.9999939025237079,False
1676986,-0.999983923046162,False
1677001,-0.6752004766767775,False
1677007,-0.9997708800429412,False
1677009,1.0892824778308698,True
1677030,-0.9999574696839026,False
1677033,-0.999967604624872,False
1677050,-0.9999726436868137,False
1677059,-0.9999934879087392,False
1677079,-0.9999993357296678,False
1677081,-0.9999999999994276,False
1677084,-0.998490440176397,False
1677093,-0.9999837753087908,False
1677115,-0.998723761610987,False
1677118,-0.9807353634941665,False
1677127,-0.8843828523322876,False
1677129,-0.8637126061036955,False
1677152,-0.9999999999993838,False
1677163,-0.9999837753093039,False
1677164,-0.9999999999993838,False
1677187,-0.9999934879087392,False
1677191,-0.9999999999994782,False
1677216,-0.9999999999995384,False
1677254,-0.9999999999993245,False
1677255,-0.9999999999993763,False
1677264,-0.9999999999994429,False
1677267,-0.9985556625548137,False
1677270,-0.9997404049451256,False
1677282,-0.9999935077983026,False
1677284,-0.9999940549174402,False
1677290,-0.9996041551425049,False
1677322,-0.999456374510782,False
1677325,-0.9986905825602811,False
1677326,-0.9983678311145217,False
1677377,-0.9481036609282476,False
1677380,-0.9993634747008587,False
1677392,-0.9999839828409972,False
1677393,-0.9997367185027918,False
1677394,-0.9999843606267371,False
1677396,-0.999999879865997,False
1677397,-0.9935625487697539,False
1677416,-0.9987524381007047,False
1677422,-0.9999940027883374,False
1677429,-0.9962758816483265,False
1677436,-0.9999999999994429,False
1677444,-0.9999879464529811,False
1677470,-0.9832069025587987,False
